NL_Query,Label
Does Non-Current Liabilities meet projections in 2023?,2
Why is the Non-Current Liabilities lower than forecasted in Q1 2024?,2
Does Receivables Turnover meet projections in Q2 2023?,2
Was Debt-to-Equity Ratio expected to be this high in Q4 2023?,2
"Is it normal for Gross Profit to drop when Property, Plant and Equipment (PPE) rises?",2
Does Interest Coverage Ratio meet projections in 2023?,2
Does Price-to-Book (P/B) Ratio meet projections in 2023?,2
Is there a breach in the expected range of Free Cash Flow in Q4 2023?,2
Mismatch between Equity Ratio and Receivables Turnover in 2022 — flag?,2
How can Non-Current Assets go up if Accruals remains the same?,2
Mismatch between Non-Current Assets and Intangible Assets in 2023 — flag?,2
Investing Cash Flow increased while Price-to-Earnings (P/E) Ratio decreased — any anomaly?,2
Is it normal for Net Profit Margin to drop when Non-Current Assets rises?,2
EBITDA Margin increased while Price-to-Book (P/B) Ratio decreased — any anomaly?,2
Mismatch between Non-Current Liabilities and Equity Ratio in Q1 2024 — flag?,2
Return on Equity (ROE) increased while Intangible Assets decreased — any anomaly?,2
Return on Equity (ROE) increased while Current Liabilities decreased — any anomaly?,2
How can Liabilities go up if EBITDA Margin remains the same?,2
Mismatch between Non-Current Liabilities and Current Liabilities in Q1 2023 — flag?,2
Is it normal for Accruals to drop when Operating Profit (EBIT) rises?,2
Net Worth increased while Earnings Per Share (EPS) decreased — any anomaly?,2
How can Current Liabilities go up if Receivables Turnover remains the same?,2
Mismatch between Price-to-Book (P/B) Ratio and Trade Payables in Q1 2024 — flag?,2
Is it normal for Current Assets to drop when Earnings Per Share (EPS) rises?,2
Mismatch between Trade Payables and Current Assets in Q1 2023 — flag?,2
Mismatch between Return on Assets (ROA) and Price-to-Book (P/B) Ratio in Q4 2023 — flag?,2
Current Liabilities increased while Return on Equity (ROE) decreased — any anomaly?,2
Is it normal for Liabilities to drop when EBITDA Margin rises?,2
Mismatch between Liabilities and Receivables Turnover in Q1 2024 — flag?,2
How can Receivables Turnover go up if Current Liabilities remains the same?,2
Interest Coverage Ratio increased while Price-to-Book (P/B) Ratio decreased — any anomaly?,2
Mismatch between Accruals and Investing Cash Flow in Q2 2023 — flag?,2
How can Trade Payables go up if Equity Ratio remains the same?,2
Is it normal for Enterprise Value (EV) to drop when Debt-to-Equity Ratio rises?,2
Is it normal for Current Liabilities to drop when Non-Current Assets rises?,2
How can Price-to-Book (P/B) Ratio go up if Enterprise Value (EV) remains the same?,2
How can Current Assets go up if Debt Ratio remains the same?,2
How can Net Profit Margin go up if Gross Profit remains the same?,2
Is it normal for Investing Cash Flow to drop when Interest Coverage Ratio rises?,2
Earnings Per Share (EPS) increased while Cash Ratio decreased — any anomaly?,2
Net Worth increased while Equity Ratio decreased — any anomaly?,2
How can Equity Ratio go up if Trade Payables remains the same?,2
Mismatch between Operating Profit (EBIT) and Revenue in 2023 — flag?,2
Mismatch between Debt Ratio and Free Cash Flow in Q2 2023 — flag?,2
Is it normal for Receivables Turnover to drop when Cash Ratio rises?,2
Mismatch between Net Profit Margin and Debt Ratio in 2023 — flag?,2
Price-to-Book (P/B) Ratio increased while Non-Current Liabilities decreased — any anomaly?,2
Is it normal for EBITDA Margin to drop when Non-Current Assets rises?,2
Mismatch between Current Assets and Net Worth in Q2 2023 — flag?,2
Mismatch between Liabilities and Net Worth in 2023 — flag?,2
Mismatch between Liabilities and Payables Turnover in 2023 — flag?,2
Is it normal for Debt Ratio to drop when Investing Cash Flow rises?,2
Is it normal for Current Liabilities to drop when Receivables Turnover rises?,2
How can Receivables Turnover go up if Intangible Assets remains the same?,2
How can EBITDA Margin go up if Net Profit Margin remains the same?,2
Is it normal for Price-to-Earnings (P/E) Ratio to drop when Cash Ratio rises?,2
Why is the Current Liabilities lower than forecasted in Q1 2023?,2
Mismatch between Cash Ratio and Net Profit Margin in 2024 — flag?,2
How can Operating Profit (EBIT) go up if Debt-to-Equity Ratio remains the same?,2
Payables Turnover increased while Cash Ratio decreased — any anomaly?,2
Equity Ratio increased while Intangible Assets decreased — any anomaly?,2
Is it normal for Free Cash Flow to drop when Payables Turnover rises?,2
Is it normal for Net Worth to drop when Return on Equity (ROE) rises?,2
Is it normal for Net Profit Margin to drop when Accruals rises?,2
How can Non-Current Liabilities go up if Payables Turnover remains the same?,2
Is it normal for Interest Coverage Ratio to drop when Debt Ratio rises?,2
How can Trade Payables go up if Non-Current Assets remains the same?,2
Is it normal for Revenue to drop when Liabilities rises?,2
Mismatch between Revenue and EBITDA Margin in 2024 — flag?,2
"How can Revenue go up if Property, Plant and Equipment (PPE) remains the same?",2
Is it normal for Gross Profit to drop when Non-Current Liabilities rises?,2
Mismatch between Price-to-Book (P/B) Ratio and Debt-to-Equity Ratio in Q1 2023 — flag?,2
Non-Current Assets increased while Net Profit Margin decreased — any anomaly?,2
Mismatch between Net Worth and Accruals in 2022 — flag?,2
How can Accruals go up if Interest Coverage Ratio remains the same?,2
How can Debt-to-Equity Ratio go up if Intangible Assets remains the same?,2
"Mismatch between Revenue and Property, Plant and Equipment (PPE) in Q1 2023 — flag?",2
Intangible Assets increased while Debt-to-Equity Ratio decreased — any anomaly?,2
Is it normal for Current Assets to drop when EBITDA Margin rises?,2
Is it normal for Liabilities to drop when Payables Turnover rises?,2
"Property, Plant and Equipment (PPE) increased while Trade Payables decreased — any anomaly?",2
Equity Ratio increased while Gross Profit decreased — any anomaly?,2
Mismatch between Non-Current Assets and Current Liabilities in Q3 2023 — flag?,2
Cash Ratio increased while Net Profit Margin decreased — any anomaly?,2
How can Earnings Per Share (EPS) go up if Debt-to-Equity Ratio remains the same?,2
How can Accruals go up if Enterprise Value (EV) remains the same?,2
Is it normal for Intangible Assets to drop when Investing Cash Flow rises?,2
Is it normal for Free Cash Flow to drop when Cash Ratio rises?,2
"Property, Plant and Equipment (PPE) increased while Earnings Per Share (EPS) decreased — any anomaly?",2
Is it normal for Current Liabilities to drop when Operating Profit (EBIT) rises?,2
Is it normal for Net Worth to drop when Investing Cash Flow rises?,2
Equity Ratio increased while Receivables Turnover decreased — any anomaly?,2
Mismatch between Accruals and Interest Coverage Ratio in 2022 — flag?,2
Is it normal for Interest Coverage Ratio to drop when Net Worth rises?,2
Is it normal for Net Profit Margin to drop when Price-to-Earnings (P/E) Ratio rises?,2
"Is it normal for Property, Plant and Equipment (PPE) to drop when Net Worth rises?",2
How can Intangible Assets go up if Return on Assets (ROA) remains the same?,2
Is it normal for Operating Profit (EBIT) to drop when Price-to-Earnings (P/E) Ratio rises?,2
Mismatch between Net Profit Margin and Price-to-Earnings (P/E) Ratio in 2022 — flag?,2
Net Profit Margin increased while Investing Cash Flow decreased — any anomaly?,2
How can Return on Equity (ROE) go up if Return on Assets (ROA) remains the same?,2
How can Debt-to-Equity Ratio go up if Non-Current Assets remains the same?,2
Is it normal for Accruals to drop when Free Cash Flow rises?,2
Is it normal for Earnings Per Share (EPS) to drop when Enterprise Value (EV) rises?,2
Non-Current Assets increased while Return on Equity (ROE) decreased — any anomaly?,2
How can Free Cash Flow go up if Non-Current Assets remains the same?,2
Mismatch between Non-Current Assets and Non-Current Liabilities in 2023 — flag?,2
Enterprise Value (EV) increased while Operating Profit (EBIT) decreased — any anomaly?,2
Mismatch between EBITDA Margin and Non-Current Liabilities in Q1 2023 — flag?,2
Mismatch between Net Worth and Liabilities in Q1 2024 — flag?,2
Trade Payables increased while Receivables Turnover decreased — any anomaly?,2
How can Interest Coverage Ratio go up if Operating Profit (EBIT) remains the same?,2
Mismatch between Debt-to-Equity Ratio and Receivables Turnover in Q4 2023 — flag?,2
"How can Investing Cash Flow go up if Property, Plant and Equipment (PPE) remains the same?",2
"Is it normal for Return on Assets (ROA) to drop when Property, Plant and Equipment (PPE) rises?",2
Mismatch between Equity Ratio and Cash Ratio in Q3 2023 — flag?,2
Mismatch between Gross Profit and Equity Ratio in Q1 2023 — flag?,2
How can Debt Ratio go up if Net Profit Margin remains the same?,2
How can Non-Current Liabilities go up if Free Cash Flow remains the same?,2
Is it normal for Return on Assets (ROA) to drop when Operating Profit (EBIT) rises?,2
How can Return on Assets (ROA) go up if Free Cash Flow remains the same?,2
Mismatch between Accruals and Enterprise Value (EV) in 2023 — flag?,2
Price-to-Book (P/B) Ratio increased while EBITDA Margin decreased — any anomaly?,2
Is it normal for Price-to-Book (P/B) Ratio to drop when Intangible Assets rises?,2
Mismatch between Debt-to-Equity Ratio and Price-to-Earnings (P/E) Ratio in 2024 — flag?,2
Mismatch between Net Worth and Liabilities in 2024 — flag?,2
Is it normal for Current Liabilities to drop when Return on Assets (ROA) rises?,2
Is it normal for Return on Assets (ROA) to drop when Accruals rises?,2
Revenue increased while Payables Turnover decreased — any anomaly?,2
Payables Turnover increased while Current Liabilities decreased — any anomaly?,2
How can Free Cash Flow go up if Cash Ratio remains the same?,2
How can Trade Payables go up if Cash Ratio remains the same?,2
How can Non-Current Liabilities go up if Liabilities remains the same?,2
How can Receivables Turnover go up if Price-to-Earnings (P/E) Ratio remains the same?,2
Revenue increased while Price-to-Book (P/B) Ratio decreased — any anomaly?,2
Is it normal for Debt Ratio to drop when Net Worth rises?,2
"Is it normal for Property, Plant and Equipment (PPE) to drop when Non-Current Assets rises?",2
Mismatch between Payables Turnover and Return on Assets (ROA) in 2024 — flag?,2
Debt Ratio increased while Return on Assets (ROA) decreased — any anomaly?,2
How can Debt Ratio go up if Return on Equity (ROE) remains the same?,2
"Is it normal for Property, Plant and Equipment (PPE) to drop when Current Liabilities rises?",2
Mismatch between Receivables Turnover and Revenue in Q4 2023 — flag?,2
How can Investing Cash Flow go up if Gross Profit remains the same?,2
How can Free Cash Flow go up if Current Liabilities remains the same?,2
Mismatch between Trade Payables and Investing Cash Flow in Q4 2023 — flag?,2
How can Net Worth go up if Net Profit Margin remains the same?,2
How can Intangible Assets go up if Non-Current Liabilities remains the same?,2
How can Revenue go up if Net Profit Margin remains the same?,2
"Mismatch between Property, Plant and Equipment (PPE) and Operating Profit (EBIT) in Q4 2023 — flag?",2
How can Trade Payables go up if Free Cash Flow remains the same?,2
Receivables Turnover increased while Current Liabilities decreased — any anomaly?,2
Is it normal for Receivables Turnover to drop when Current Assets rises?,2
"Property, Plant and Equipment (PPE) increased while Return on Equity (ROE) decreased — any anomaly?",2
How can Investing Cash Flow go up if Free Cash Flow remains the same?,2
Mismatch between Operating Profit (EBIT) and Earnings Per Share (EPS) in Q1 2023 — flag?,2
Mismatch between Non-Current Liabilities and Revenue in 2024 — flag?,2
Mismatch between Return on Assets (ROA) and Free Cash Flow in Q2 2023 — flag?,2
How can Price-to-Book (P/B) Ratio go up if Investing Cash Flow remains the same?,2
How can Payables Turnover go up if Return on Assets (ROA) remains the same?,2
Mismatch between Receivables Turnover and Net Profit Margin in Q1 2024 — flag?,2
Current Liabilities increased while Free Cash Flow decreased — any anomaly?,2
How can Revenue go up if Debt Ratio remains the same?,2
Is it normal for Accruals to drop when Current Assets rises?,2
Mismatch between Price-to-Earnings (P/E) Ratio and Gross Profit in Q1 2023 — flag?,2
Why is the Price-to-Book (P/B) Ratio lower than forecasted in Q4 2023?,2
Is it normal for Non-Current Assets to drop when Accruals rises?,2
Is it normal for Enterprise Value (EV) to drop when Current Assets rises?,2
Why is the Non-Current Liabilities lower than forecasted in 2023?,2
Was Trade Payables expected to be this high in Q2 2023?,2
Enterprise Value (EV) increased while Current Liabilities decreased — any anomaly?,2
Compare Accruals with its historical trend — is there any deviation?,2
Has Receivables Turnover broken its usual trend this period?,2
How does Enterprise Value (EV) in Q2 2023 deviate from historical trends?,2
Has Non-Current Assets broken its usual trend this period?,2
Compare Trade Payables with its historical trend — is there any deviation?,2
Has Payables Turnover broken its usual trend this year?,2
How does Revenue in Q1 2023 deviate from historical trends?,2
Compare Enterprise Value (EV) with its historical trend — is there any deviation?,2
Compare Investing Cash Flow with its historical trend — is there any deviation?,2
Has Price-to-Book (P/B) Ratio broken its usual trend this quarter?,2
How does Return on Equity (ROE) in Q1 2024 deviate from historical trends?,2
Has EBITDA Margin broken its usual trend this quarter?,2
Has Enterprise Value (EV) broken its usual trend this period?,2
How does Enterprise Value (EV) in 2023 deviate from historical trends?,2
Compare Interest Coverage Ratio with its historical trend — is there any deviation?,2
Compare Intangible Assets with its historical trend — is there any deviation?,2
Compare Receivables Turnover with its historical trend — is there any deviation?,2
Compare Revenue with its historical trend — is there any deviation?,2
Is there a breach in the expected range of Debt-to-Equity Ratio in 2024?,2
Has Non-Current Assets broken its usual trend this quarter?,2
Is Intangible Assets inconsistent with past periods?,2
How does Return on Equity (ROE) in 2023 deviate from historical trends?,2
Has Price-to-Earnings (P/E) Ratio broken its usual trend this year?,2
How does Current Assets in 2024 deviate from historical trends?,2
Compare Return on Equity (ROE) with its historical trend — is there any deviation?,2
Compare Price-to-Book (P/B) Ratio with its historical trend — is there any deviation?,2
Has Price-to-Book (P/B) Ratio broken its usual trend this year?,2
Compare Net Profit Margin with its historical trend — is there any deviation?,2
Compare Non-Current Assets with its historical trend — is there any deviation?,2
Has Equity Ratio broken its usual trend this period?,2
Has Non-Current Assets broken its usual trend this year?,2
Is Cash Ratio inconsistent with past periods?,2
Is Gross Profit inconsistent with past periods?,2
Compare Liabilities with its historical trend — is there any deviation?,2
How does Earnings Per Share (EPS) in Q3 2023 deviate from historical trends?,2
Is Liabilities inconsistent with past periods?,2
Has EBITDA Margin broken its usual trend this period?,2
How does EBITDA Margin in 2024 deviate from historical trends?,2
Compare Price-to-Earnings (P/E) Ratio with its historical trend — is there any deviation?,2
Compare Current Liabilities with its historical trend — is there any deviation?,2
Is Net Worth inconsistent with past periods?,2
How does Interest Coverage Ratio in 2023 deviate from historical trends?,2
Is Earnings Per Share (EPS) inconsistent with past periods?,2
How does Debt-to-Equity Ratio in 2024 deviate from historical trends?,2
Is Investing Cash Flow inconsistent with past periods?,2
How does EBITDA Margin in Q2 2023 deviate from historical trends?,2
Compare Non-Current Liabilities with its historical trend — is there any deviation?,2
Is Enterprise Value (EV) inconsistent with past periods?,2
How does Gross Profit in Q1 2023 deviate from historical trends?,2
Compare Current Assets with its historical trend — is there any deviation?,2
How does Equity Ratio in 2022 deviate from historical trends?,2
How does Revenue in Q4 2023 deviate from historical trends?,2
Compare EBITDA Margin with its historical trend — is there any deviation?,2
How does Price-to-Earnings (P/E) Ratio in Q4 2023 deviate from historical trends?,2
Is Current Assets inconsistent with past periods?,2
Has Investing Cash Flow broken its usual trend this year?,2
How does Debt-to-Equity Ratio in Q2 2023 deviate from historical trends?,2
Is Equity Ratio inconsistent with past periods?,2
How does EBITDA Margin in 2023 deviate from historical trends?,2
Is Payables Turnover inconsistent with past periods?,2
Has Gross Profit broken its usual trend this period?,2
Is Debt-to-Equity Ratio inconsistent with past periods?,2
Is Return on Assets (ROA) inconsistent with past periods?,2
Compare Cash Ratio with its historical trend — is there any deviation?,2
Is Non-Current Liabilities inconsistent with past periods?,2
Has Revenue broken its usual trend this period?,2
How does Current Assets in Q3 2023 deviate from historical trends?,2
Is Revenue inconsistent with past periods?,2
Has Trade Payables broken its usual trend this quarter?,2
How does Accruals in 2024 deviate from historical trends?,2
Has Debt Ratio broken its usual trend this year?,2
Has Debt-to-Equity Ratio broken its usual trend this year?,2
Compare Debt-to-Equity Ratio with its historical trend — is there any deviation?,2
How does Return on Equity (ROE) in Q4 2023 deviate from historical trends?,2
Is Price-to-Earnings (P/E) Ratio inconsistent with past periods?,2
Has Free Cash Flow broken its usual trend this year?,2
How does Enterprise Value (EV) in Q3 2023 deviate from historical trends?,2
Has Return on Assets (ROA) broken its usual trend this quarter?,2
Compare Earnings Per Share (EPS) with its historical trend — is there any deviation?,2
Compare Debt Ratio with its historical trend — is there any deviation?,2
"Has Property, Plant and Equipment (PPE) broken its usual trend this quarter?",2
Is there a breach in the expected range of Investing Cash Flow in Q2 2023?,2
Is Accruals exceeding acceptable limits for Q1 2023?,2
Is Revenue exceeding acceptable limits for Q3 2023?,2
Is there a breach in the expected range of Trade Payables in Q2 2023?,2
Is there a breach in the expected range of Payables Turnover in 2024?,2
Is Payables Turnover exceeding acceptable limits for Q4 2023?,2
Has Debt-to-Equity Ratio fallen below the expected threshold in 2024?,2
Did the Interest Coverage Ratio cross a safe level in Q1 2024?,2
Is there a breach in the expected range of Earnings Per Share (EPS) in 2023?,2
Is Non-Current Assets exceeding acceptable limits for 2024?,2
Has Equity Ratio fallen below the expected threshold in Q3 2023?,2
Is Current Liabilities exceeding acceptable limits for 2023?,2
"Is Property, Plant and Equipment (PPE) exceeding acceptable limits for Q1 2024?",2
Did the Gross Profit cross a safe level in Q1 2024?,2
Is there a breach in the expected range of Return on Assets (ROA) in Q4 2023?,2
Did the Debt Ratio cross a safe level in 2023?,2
Is there a breach in the expected range of Investing Cash Flow in Q1 2023?,2
Did the Payables Turnover cross a safe level in Q1 2024?,2
Is Enterprise Value (EV) exceeding acceptable limits for Q3 2023?,2
Did the Current Liabilities cross a safe level in Q3 2023?,2
Was Cash Ratio expected to be this high in 2023?,2
Has Equity Ratio fallen below the expected threshold in 2023?,2
Is there a breach in the expected range of Price-to-Earnings (P/E) Ratio in Q1 2024?,2
Has Current Liabilities fallen below the expected threshold in Q4 2023?,2
Has Non-Current Liabilities fallen below the expected threshold in 2024?,2
Did the Current Liabilities cross a safe level in Q1 2024?,2
Has EBITDA Margin fallen below the expected threshold in Q2 2023?,2
Is there a breach in the expected range of Return on Equity (ROE) in Q1 2024?,2
Is there a breach in the expected range of Non-Current Assets in 2023?,2
Has Interest Coverage Ratio fallen below the expected threshold in 2022?,2
Is Enterprise Value (EV) exceeding acceptable limits for Q2 2023?,2
Has Net Profit Margin fallen below the expected threshold in Q2 2023?,2
"Has Property, Plant and Equipment (PPE) fallen below the expected threshold in 2023?",2
Is there a breach in the expected range of Interest Coverage Ratio in 2022?,2
Is Non-Current Assets inconsistent with past periods?,2
Has Current Liabilities fallen below the expected threshold in 2024?,2
Did the Receivables Turnover cross a safe level in Q2 2023?,2
Is Non-Current Liabilities exceeding acceptable limits for Q1 2023?,2
Has Investing Cash Flow fallen below the expected threshold in 2022?,2
Is there a breach in the expected range of Revenue in Q2 2023?,2
Did the Non-Current Assets cross a safe level in 2024?,2
Did the Debt-to-Equity Ratio cross a safe level in 2022?,2
Is there a breach in the expected range of Debt-to-Equity Ratio in Q3 2023?,2
Has Debt Ratio fallen below the expected threshold in Q1 2024?,2
Is Receivables Turnover exceeding acceptable limits for Q1 2024?,2
Has Earnings Per Share (EPS) fallen below the expected threshold in Q1 2023?,2
Did the Earnings Per Share (EPS) cross a safe level in Q1 2024?,2
Is there a breach in the expected range of Earnings Per Share (EPS) in 2024?,2
Is there a breach in the expected range of Current Liabilities in Q2 2023?,2
Has Non-Current Assets fallen below the expected threshold in Q1 2023?,2
Did the Interest Coverage Ratio cross a safe level in 2024?,2
Is there a breach in the expected range of Net Worth in Q2 2023?,2
Has Price-to-Book (P/B) Ratio fallen below the expected threshold in Q3 2023?,2
Is there a breach in the expected range of Enterprise Value (EV) in 2022?,2
Has Earnings Per Share (EPS) fallen below the expected threshold in 2022?,2
Did the Investing Cash Flow cross a safe level in Q2 2023?,2
Has Interest Coverage Ratio fallen below the expected threshold in Q3 2023?,2
Is there a breach in the expected range of EBITDA Margin in Q2 2023?,2
Is there a breach in the expected range of Revenue in Q4 2023?,2
Has Price-to-Book (P/B) Ratio fallen below the expected threshold in Q1 2023?,2
Has Non-Current Liabilities fallen below the expected threshold in 2023?,2
Is Cash Ratio exceeding acceptable limits for 2022?,2
Did the Current Assets cross a safe level in 2023?,2
Is there a breach in the expected range of Cash Ratio in 2023?,2
Has Revenue fallen below the expected threshold in Q3 2023?,2
Did the Receivables Turnover cross a safe level in 2022?,2
Is Price-to-Earnings (P/E) Ratio exceeding acceptable limits for Q1 2023?,2
Did the Current Liabilities cross a safe level in Q4 2023?,2
"Is Property, Plant and Equipment (PPE) exceeding acceptable limits for 2024?",2
"Did the Property, Plant and Equipment (PPE) cross a safe level in 2023?",2
Is Price-to-Earnings (P/E) Ratio exceeding acceptable limits for 2023?,2
Is Cash Ratio exceeding acceptable limits for Q1 2024?,2
Has Price-to-Book (P/B) Ratio fallen below the expected threshold in Q2 2023?,2
Has Interest Coverage Ratio fallen below the expected threshold in Q1 2023?,2
How does Enterprise Value (EV) in Q1 2023 deviate from historical trends?,2
Has Cash Ratio fallen below the expected threshold in Q1 2023?,2
Is Investing Cash Flow exceeding acceptable limits for 2024?,2
Was Net Profit Margin expected to be this high in Q1 2023?,2
Has Return on Assets (ROA) fallen below the expected threshold in Q1 2023?,2
How does Liabilities in Q1 2024 deviate from historical trends?,2
Variance detected in Earnings Per Share (EPS) versus budget — explain?,2
Does Gross Profit meet projections in Q2 2023?,2
Variance detected in Accruals versus budget — explain?,2
Was EBITDA Margin expected to be this high in 2024?,2
Does Non-Current Assets meet projections in 2024?,2
Does Intangible Assets meet projections in Q2 2023?,2
Does Debt-to-Equity Ratio meet projections in Q3 2023?,2
Why is the Investing Cash Flow lower than forecasted in Q1 2024?,2
Variance detected in Enterprise Value (EV) versus budget — explain?,2
Variance detected in Gross Profit versus budget — explain?,2
Variance detected in Free Cash Flow versus budget — explain?,2
Why is the Earnings Per Share (EPS) lower than forecasted in Q2 2023?,2
Variance detected in Return on Equity (ROE) versus budget — explain?,2
Variance detected in Revenue versus budget — explain?,2
Variance detected in Debt Ratio versus budget — explain?,2
Was Price-to-Book (P/B) Ratio expected to be this high in Q1 2023?,2
Was Accruals expected to be this high in Q1 2024?,2
Does Return on Equity (ROE) meet projections in Q2 2023?,2
Why is the Investing Cash Flow lower than forecasted in 2024?,2
Variance detected in Investing Cash Flow versus budget — explain?,2
Was Gross Profit expected to be this high in 2024?,2
Was Non-Current Assets expected to be this high in Q4 2023?,2
Does Interest Coverage Ratio meet projections in Q4 2023?,2
Was EBITDA Margin expected to be this high in Q1 2023?,2
Was Price-to-Earnings (P/E) Ratio expected to be this high in Q4 2023?,2
Was Net Profit Margin expected to be this high in 2024?,2
Was Earnings Per Share (EPS) expected to be this high in Q1 2023?,2
Was EBITDA Margin expected to be this high in Q2 2023?,2
"Why is the Property, Plant and Equipment (PPE) lower than forecasted in Q2 2023?",2
Variance detected in Receivables Turnover versus budget — explain?,2
Why is the Earnings Per Share (EPS) lower than forecasted in 2024?,2
Variance detected in Current Liabilities versus budget — explain?,2
Why is the Equity Ratio lower than forecasted in 2022?,2
Variance detected in Net Profit Margin versus budget — explain?,2
Does Trade Payables meet projections in Q2 2023?,2
Why is the Payables Turnover lower than forecasted in Q1 2023?,2
Variance detected in Interest Coverage Ratio versus budget — explain?,2
Does EBITDA Margin meet projections in 2022?,2
Was Payables Turnover expected to be this high in 2022?,2
Why is the Price-to-Earnings (P/E) Ratio lower than forecasted in Q1 2024?,2
Does Intangible Assets meet projections in 2023?,2
Was Revenue expected to be this high in Q4 2023?,2
Was Liabilities expected to be this high in Q3 2023?,2
Variance detected in Return on Assets (ROA) versus budget — explain?,2
Why is the Net Profit Margin lower than forecasted in Q2 2023?,2
Why is the Cash Ratio lower than forecasted in Q4 2023?,2
Does Current Liabilities meet projections in 2024?,2
"Does Property, Plant and Equipment (PPE) meet projections in 2023?",2
Was Non-Current Assets expected to be this high in 2024?,2
Was Current Assets expected to be this high in Q4 2023?,2
Why is the Payables Turnover lower than forecasted in Q1 2024?,2
Why is the Enterprise Value (EV) lower than forecasted in 2022?,2
Why is the Debt-to-Equity Ratio lower than forecasted in Q2 2023?,2
Does Non-Current Liabilities meet projections in 2022?,2
Variance detected in Price-to-Book (P/B) Ratio versus budget — explain?,2
Has Cash Ratio broken its usual trend this year?,2
Why is the Equity Ratio lower than forecasted in Q2 2023?,2
Does Operating Profit (EBIT) meet projections in Q1 2024?,2
Why is the Net Profit Margin lower than forecasted in 2024?,2
Does Enterprise Value (EV) meet projections in Q3 2023?,2
Does Net Worth meet projections in Q2 2023?,2
Why is the Interest Coverage Ratio lower than forecasted in 2023?,2
Why is the Net Profit Margin lower than forecasted in 2022?,2
Why is the Receivables Turnover lower than forecasted in 2022?,2
Why is the Return on Assets (ROA) lower than forecasted in Q2 2023?,2
"Variance detected in Property, Plant and Equipment (PPE) versus budget — explain?",2
Was Current Liabilities expected to be this high in Q1 2024?,2
Does Gross Profit meet projections in 2024?,2
Does Liabilities meet projections in Q1 2024?,2
Does Earnings Per Share (EPS) meet projections in 2024?,2
Why is the Current Assets lower than forecasted in Q2 2023?,2
Does Earnings Per Share (EPS) meet projections in Q1 2023?,2
Does Payables Turnover meet projections in 2024?,2
Has Gross Profit broken its usual trend this year?,2
Why is the Net Worth lower than forecasted in 2022?,2
Does Payables Turnover meet projections in Q3 2023?,2
Does Current Assets meet projections in Q3 2023?,2
Does Cash Ratio meet projections in 2022?,2
Does Net Profit Margin meet projections in Q1 2023?,2
Has Operating Profit (EBIT) broken its usual trend this period?,2
How does Return on Assets (ROA) in Q1 2023 deviate from historical trends?,2
How does Current Assets in 2023 deviate from historical trends?,2
"How does Property, Plant and Equipment (PPE) in Q3 2023 deviate from historical trends?",2
How does Price-to-Book (P/B) Ratio in Q1 2024 deviate from historical trends?,2
Is Debt Ratio inconsistent with past periods?,2
Is Free Cash Flow inconsistent with past periods?,2
Has Operating Profit (EBIT) broken its usual trend this quarter?,2
How does Net Profit Margin in Q1 2023 deviate from historical trends?,2
Has Accruals broken its usual trend this period?,2
"Has Property, Plant and Equipment (PPE) broken its usual trend this period?",2
Is Return on Equity (ROE) inconsistent with past periods?,2
How does Current Liabilities in 2023 deviate from historical trends?,2
Is Current Liabilities inconsistent with past periods?,2
Is Accruals inconsistent with past periods?,2
Has Current Liabilities broken its usual trend this year?,2
Has Equity Ratio broken its usual trend this year?,2
Has Accruals broken its usual trend this year?,2
How does EBITDA Margin in Q4 2023 deviate from historical trends?,2
How does Trade Payables in 2024 deviate from historical trends?,2
Has Debt Ratio broken its usual trend this period?,2
Has Current Assets broken its usual trend this period?,2
How does Intangible Assets in Q4 2023 deviate from historical trends?,2
Is Net Profit Margin inconsistent with past periods?,2
How does Price-to-Book (P/B) Ratio in Q4 2023 deviate from historical trends?,2
Is Interest Coverage Ratio inconsistent with past periods?,2
"Is Property, Plant and Equipment (PPE) inconsistent with past periods?",2
How does Receivables Turnover in 2023 deviate from historical trends?,2
Has Earnings Per Share (EPS) broken its usual trend this year?,2
Is Price-to-Book (P/B) Ratio inconsistent with past periods?,2
How does Non-Current Liabilities in Q1 2024 deviate from historical trends?,2
Compare Free Cash Flow with its historical trend — is there any deviation?,2
How does Accruals in Q1 2023 deviate from historical trends?,2
Compare Net Worth with its historical trend — is there any deviation?,2
How does Price-to-Earnings (P/E) Ratio in 2023 deviate from historical trends?,2
How does Net Worth in 2024 deviate from historical trends?,2
How does Non-Current Liabilities in 2022 deviate from historical trends?,2
Has Debt-to-Equity Ratio broken its usual trend this quarter?,2
Has Non-Current Liabilities broken its usual trend this quarter?,2
Has Non-Current Liabilities broken its usual trend this year?,2
How does Payables Turnover in Q1 2024 deviate from historical trends?,2
Has Net Worth broken its usual trend this period?,2
How does Intangible Assets in Q2 2023 deviate from historical trends?,2
How does Investing Cash Flow in 2023 deviate from historical trends?,2
Has Price-to-Earnings (P/E) Ratio broken its usual trend this quarter?,2
Has Liabilities broken its usual trend this year?,2
How does Non-Current Liabilities in Q1 2023 deviate from historical trends?,2
How does Operating Profit (EBIT) in 2024 deviate from historical trends?,2
Is Operating Profit (EBIT) inconsistent with past periods?,2
Has Cash Ratio broken its usual trend this period?,2
How does Enterprise Value (EV) in Q1 2024 deviate from historical trends?,2
"Compare Property, Plant and Equipment (PPE) with its historical trend — is there any deviation?",2
Has Revenue broken its usual trend this year?,2
Has Return on Assets (ROA) broken its usual trend this year?,2
