query,label,score
What's was the Non-Current Assets last quarter?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",1.0
What's was the Non-Current Assets last quarter?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
What's was the Non-Current Assets last quarter?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
What's was the Non-Current Assets last quarter?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
What's was the Non-Current Assets last quarter?,"Assets can be defined as Resources owned by a company (e.g., cash, inventory, equipment).",0.0
What's was the Non-Current Assets last quarter?,Current Ratio can be defined as Measures short-term liquidity.,0.0
What's was the Non-Current Assets last quarter?,Depreciation can be defined as Reduction in asset value over time due to use or obsolescence.,0.0
What's was the Non-Current Assets last quarter?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
What's was the Non-Current Assets last quarter?,Asset Turnover can be defined as How efficiently assets are used.,0.0
Can yu share Non-Current Assets last yr?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",1.0
Can yu share Non-Current Assets last yr?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can yu share Non-Current Assets last yr?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
Can yu share Non-Current Assets last yr?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Can yu share Non-Current Assets last yr?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can yu share Non-Current Assets last yr?,Net Worth can be defined as Another term for equity,0.0
Can yu share Non-Current Assets last yr?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
Can yu share Non-Current Assets last yr?,"Assets can be defined as Resources owned by a company (e.g., cash, inventory, equipment).",0.0
Can yu share Non-Current Assets last yr?,Depreciation can be defined as Reduction in asset value over time due to use or obsolescence.,0.0
Can yu share Non-Current Assets last yr?,"Other Equity / Reserves & Surplus can be defined as Includes retained earnings, general reserves, and other comprehensive income items.",0.0
Wat was Non-Current Assets this month?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",1.0
Wat was Non-Current Assets this month?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Wat was Non-Current Assets this month?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
Wat was Non-Current Assets this month?,"Assets can be defined as Resources owned by a company (e.g., cash, inventory, equipment).",0.0
Wat was Non-Current Assets this month?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Wat was Non-Current Assets this month?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
Wat was Non-Current Assets this month?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Wat was Non-Current Assets this month?,"Borrowings can be defined as Loans from banks and financial institutions, classified as current or non",0.0
Wat was Non-Current Assets this month?,Current Ratio can be defined as Measures short-term liquidity.,0.0
Wat was Non-Current Assets this month?,Net Worth can be defined as Another term for equity,0.0
I wanna know Non-Current Assets in Q1 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
I wanna know Non-Current Assets in Q1 2025?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",1.0
I wanna know Non-Current Assets in Q1 2025?,"Assets can be defined as Resources owned by a company (e.g., cash, inventory, equipment).",0.0
I wanna know Non-Current Assets in Q1 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
I wanna know Non-Current Assets in Q1 2025?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
I wanna know Non-Current Assets in Q1 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
I wanna know Non-Current Assets in Q1 2025?,"Intangible Assets can be defined as Identifiable non-monetary assets without physical substance, such as software, patents, etc.,",0.0
I wanna know Non-Current Assets in Q1 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
I wanna know Non-Current Assets in Q1 2025?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
I wanna know Non-Current Assets in Q1 2025?,Net Worth can be defined as Another term for equity,0.0
How much was Non-Current Assets in May 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
How much was Non-Current Assets in May 2025?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",1.0
How much was Non-Current Assets in May 2025?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
How much was Non-Current Assets in May 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
How much was Non-Current Assets in May 2025?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
How much was Non-Current Assets in May 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
How much was Non-Current Assets in May 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
How much was Non-Current Assets in May 2025?,"Assets can be defined as Resources owned by a company (e.g., cash, inventory, equipment).",0.0
How much was Non-Current Assets in May 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
How much was Non-Current Assets in May 2025?,Net Worth can be defined as Another term for equity,0.0
Wat was the Current Liabilities last quarter?,Current Liabilities can be defined as Obligations due within one year.,1.0
Wat was the Current Liabilities last quarter?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Wat was the Current Liabilities last quarter?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",0.0
Wat was the Current Liabilities last quarter?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
Wat was the Current Liabilities last quarter?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Wat was the Current Liabilities last quarter?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Wat was the Current Liabilities last quarter?,Provisions can be defined as Liabilities of uncertain timing or amount (AS 29 / Ind AS 37).,0.0
Wat was the Current Liabilities last quarter?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
Wat was the Current Liabilities last quarter?,Current Ratio can be defined as Measures short-term liquidity.,0.0
Wat was the Current Liabilities last quarter?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Can u tell me Current Liabilities last yr?,Current Liabilities can be defined as Obligations due within one year.,1.0
Can u tell me Current Liabilities last yr?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",0.0
Can u tell me Current Liabilities last yr?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Can u tell me Current Liabilities last yr?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can u tell me Current Liabilities last yr?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Can u tell me Current Liabilities last yr?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
Can u tell me Current Liabilities last yr?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Can u tell me Current Liabilities last yr?,"Borrowings can be defined as Loans from banks and financial institutions, classified as current or non",0.0
Can u tell me Current Liabilities last yr?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
Can u tell me Current Liabilities last yr?,Provisions can be defined as Liabilities of uncertain timing or amount (AS 29 / Ind AS 37).,0.0
Gimme Current Liabilities for this month?,Current Liabilities can be defined as Obligations due within one year.,1.0
Gimme Current Liabilities for this month?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Gimme Current Liabilities for this month?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",0.0
Gimme Current Liabilities for this month?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Gimme Current Liabilities for this month?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
Gimme Current Liabilities for this month?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Gimme Current Liabilities for this month?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Gimme Current Liabilities for this month?,Provisions can be defined as Liabilities of uncertain timing or amount (AS 29 / Ind AS 37).,0.0
Gimme Current Liabilities for this month?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
Gimme Current Liabilities for this month?,Current Ratio can be defined as Measures short-term liquidity.,0.0
Can yu share Current Liabilities in Q1 2025?,Current Liabilities can be defined as Obligations due within one year.,1.0
Can yu share Current Liabilities in Q1 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can yu share Current Liabilities in Q1 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
Can yu share Current Liabilities in Q1 2025?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Can yu share Current Liabilities in Q1 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Can yu share Current Liabilities in Q1 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
Can yu share Current Liabilities in Q1 2025?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
Can yu share Current Liabilities in Q1 2025?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
Can yu share Current Liabilities in Q1 2025?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
Can yu share Current Liabilities in Q1 2025?,Equity can be defined as Owners’ interest in the company (Assets - Liabilities).,0.0
How much was Current Liabilities in May 2025?,Current Liabilities can be defined as Obligations due within one year.,1.0
How much was Current Liabilities in May 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
How much was Current Liabilities in May 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
How much was Current Liabilities in May 2025?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
How much was Current Liabilities in May 2025?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",0.0
How much was Current Liabilities in May 2025?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",0.0
How much was Current Liabilities in May 2025?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
How much was Current Liabilities in May 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
How much was Current Liabilities in May 2025?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
How much was Current Liabilities in May 2025?,Provisions can be defined as Liabilities of uncertain timing or amount (AS 29 / Ind AS 37).,0.0
What's was the Non-Current Liabilities last quarter?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",1.0
What's was the Non-Current Liabilities last quarter?,Current Liabilities can be defined as Obligations due within one year.,0.0
What's was the Non-Current Liabilities last quarter?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
What's was the Non-Current Liabilities last quarter?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
What's was the Non-Current Liabilities last quarter?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
What's was the Non-Current Liabilities last quarter?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
What's was the Non-Current Liabilities last quarter?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",0.0
What's was the Non-Current Liabilities last quarter?,Current Ratio can be defined as Measures short-term liquidity.,0.0
What's was the Non-Current Liabilities last quarter?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",0.0
What's was the Non-Current Liabilities last quarter?,Provisions can be defined as Liabilities of uncertain timing or amount (AS 29 / Ind AS 37).,0.0
Can u pls tel me Non-Current Liabilities last yr?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can u pls tel me Non-Current Liabilities last yr?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",1.0
Can u pls tel me Non-Current Liabilities last yr?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can u pls tel me Non-Current Liabilities last yr?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
Can u pls tel me Non-Current Liabilities last yr?,"Borrowings can be defined as Loans from banks and financial institutions, classified as current or non",0.0
Can u pls tel me Non-Current Liabilities last yr?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",0.0
Can u pls tel me Non-Current Liabilities last yr?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",0.0
Can u pls tel me Non-Current Liabilities last yr?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Can u pls tel me Non-Current Liabilities last yr?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Can u pls tel me Non-Current Liabilities last yr?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
Wat was Non-Current Liabilities this month?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",1.0
Wat was Non-Current Liabilities this month?,Current Liabilities can be defined as Obligations due within one year.,0.0
Wat was Non-Current Liabilities this month?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
Wat was Non-Current Liabilities this month?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Wat was Non-Current Liabilities this month?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Wat was Non-Current Liabilities this month?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",0.0
Wat was Non-Current Liabilities this month?,"Borrowings can be defined as Loans from banks and financial institutions, classified as current or non",0.0
Wat was Non-Current Liabilities this month?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
Wat was Non-Current Liabilities this month?,Provisions can be defined as Liabilities of uncertain timing or amount (AS 29 / Ind AS 37).,0.0
Wat was Non-Current Liabilities this month?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",0.0
Tell me Non-Current Liabilities in Q1 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
Tell me Non-Current Liabilities in Q1 2025?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",1.0
Tell me Non-Current Liabilities in Q1 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Tell me Non-Current Liabilities in Q1 2025?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
Tell me Non-Current Liabilities in Q1 2025?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",0.0
Tell me Non-Current Liabilities in Q1 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
Tell me Non-Current Liabilities in Q1 2025?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
Tell me Non-Current Liabilities in Q1 2025?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
Tell me Non-Current Liabilities in Q1 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
Tell me Non-Current Liabilities in Q1 2025?,"Liabilities can be defined as Obligations or debts the company must pay (e.g., loans, payables).",0.0
How much was Non-Current Liabilities in May 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
How much was Non-Current Liabilities in May 2025?,"Non-Current Liabilities can be defined as Long-term obligations (e.g., long-term loans).",1.0
How much was Non-Current Liabilities in May 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
How much was Non-Current Liabilities in May 2025?,Contingent Liabilities can be defined as Potential obligations depending on future events.,0.0
How much was Non-Current Liabilities in May 2025?,Deferred Tax Liabilities can be defined as Tax obligations deferred to future periods (AS 22 / Ind AS 12).,0.0
How much was Non-Current Liabilities in May 2025?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",0.0
How much was Non-Current Liabilities in May 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
How much was Non-Current Liabilities in May 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
How much was Non-Current Liabilities in May 2025?,"Other Financial Liabilities can be defined as Includes derivative liabilities, lease obligations, etc.",0.0
How much was Non-Current Liabilities in May 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
Can u tell me what was the Working Capital last year?,Working Capital can be defined as Current Assets - Current Liabilities.,1.0
Can u tell me what was the Working Capital last year?,Working Capital Turnover can be defined as Efficiency in using working capital.,0.0
Can u tell me what was the Working Capital last year?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can u tell me what was the Working Capital last year?,Share Capital can be defined as Funds raised by issuing shares.,0.0
Can u tell me what was the Working Capital last year?,Return on Capital Employed (ROCE) can be defined as Efficiency of capital usage.,0.0
Can u tell me what was the Working Capital last year?,Net Worth can be defined as Another term for equity,0.0
Can u tell me what was the Working Capital last year?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can u tell me what was the Working Capital last year?,Investment Property can be defined as Property held to earn rentals or for capital appreciation,0.0
Can u tell me what was the Working Capital last year?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
Can u tell me what was the Working Capital last year?,Free Cash Flow can be defined as Cash available after capital expenditures (Operating Cash Flow - CapEx).,0.0
Gimme Working Capital figure for last quater?,Working Capital can be defined as Current Assets - Current Liabilities.,1.0
Gimme Working Capital figure for last quater?,Working Capital Turnover can be defined as Efficiency in using working capital.,0.0
Gimme Working Capital figure for last quater?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Gimme Working Capital figure for last quater?,Capital Gearing Ratio can be defined as Proportion of debt in capital structure.,0.0
Gimme Working Capital figure for last quater?,Share Capital can be defined as Funds raised by issuing shares.,0.0
Gimme Working Capital figure for last quater?,Net Worth can be defined as Another term for equity,0.0
Gimme Working Capital figure for last quater?,EV/EBITDA can be defined as Company valuation relative to EBITDA,0.0
Gimme Working Capital figure for last quater?,Investment Property can be defined as Property held to earn rentals or for capital appreciation,0.0
Gimme Working Capital figure for last quater?,Debt-to-Equity Ratio can be defined as Financial leverage.,0.0
Gimme Working Capital figure for last quater?,Return on Capital Employed (ROCE) can be defined as Efficiency of capital usage.,0.0
Wat was Working Capital this month?,Working Capital can be defined as Current Assets - Current Liabilities.,1.0
Wat was Working Capital this month?,Working Capital Turnover can be defined as Efficiency in using working capital.,0.0
Wat was Working Capital this month?,Share Capital can be defined as Funds raised by issuing shares.,0.0
Wat was Working Capital this month?,Net Worth can be defined as Another term for equity,0.0
Wat was Working Capital this month?,Return on Capital Employed (ROCE) can be defined as Efficiency of capital usage.,0.0
Wat was Working Capital this month?,Free Cash Flow can be defined as Cash available after capital expenditures (Operating Cash Flow - CapEx).,0.0
Wat was Working Capital this month?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Wat was Working Capital this month?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
Wat was Working Capital this month?,Investment Property can be defined as Property held to earn rentals or for capital appreciation,0.0
Wat was Working Capital this month?,Capital Gearing Ratio can be defined as Proportion of debt in capital structure.,0.0
Can yu share Working Capital in Q1 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,1.0
Can yu share Working Capital in Q1 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can yu share Working Capital in Q1 2025?,Net Worth can be defined as Another term for equity,0.0
Can yu share Working Capital in Q1 2025?,Share Capital can be defined as Funds raised by issuing shares.,0.0
Can yu share Working Capital in Q1 2025?,Return on Equity (ROE) can be defined as Profitability for owners.,0.0
Can yu share Working Capital in Q1 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
Can yu share Working Capital in Q1 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can yu share Working Capital in Q1 2025?,Working Capital Turnover can be defined as Efficiency in using working capital.,0.0
Can yu share Working Capital in Q1 2025?,Operating Profit (EBIT) can be defined as Earnings before interest and tax.,0.0
Can yu share Working Capital in Q1 2025?,Equity Ratio can be defined as Portion of assets funded by equity.,0.0
How much was Working Capital in May 2025?,Working Capital can be defined as Current Assets - Current Liabilities.,1.0
How much was Working Capital in May 2025?,Working Capital Turnover can be defined as Efficiency in using working capital.,0.0
How much was Working Capital in May 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
How much was Working Capital in May 2025?,Share Capital can be defined as Funds raised by issuing shares.,0.0
How much was Working Capital in May 2025?,Free Cash Flow can be defined as Cash available after capital expenditures (Operating Cash Flow - CapEx).,0.0
How much was Working Capital in May 2025?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
How much was Working Capital in May 2025?,Net Worth can be defined as Another term for equity,0.0
How much was Working Capital in May 2025?,"Financing Cash Flow can be defined as Cash from borrowing, issuing shares, or dividend payments.",0.0
How much was Working Capital in May 2025?,Capital Gearing Ratio can be defined as Proportion of debt in capital structure.,0.0
How much was Working Capital in May 2025?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
Give me Net Worth figure for last quater?,Net Worth can be defined as Another term for equity,1.0
Give me Net Worth figure for last quater?,EV/EBITDA can be defined as Company valuation relative to EBITDA,0.0
Give me Net Worth figure for last quater?,Earnings Per Share (EPS) can be defined as Net profit divided by the number of outstanding shares.,0.0
Give me Net Worth figure for last quater?,Price-to-Earnings (P/E) Ratio can be defined as Valuation relative to earnings.,0.0
Give me Net Worth figure for last quater?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Give me Net Worth figure for last quater?,Enterprise Value (EV) can be defined as Total company value.,0.0
Give me Net Worth figure for last quater?,"Net Profit (PAT) can be defined as Profit after all expenses, interest, and tax.",0.0
Give me Net Worth figure for last quater?,Price-to-Book (P/B) Ratio can be defined as Market value vs. net asset value.,0.0
Give me Net Worth figure for last quater?,"EBITDA can be defined as Earnings before interest, tax, depreciation, and amortization.",0.0
Give me Net Worth figure for last quater?,Earnings Per Share (EPS) can be defined as Profit attributable per share.,0.0
Can u tell me Net Worth last yr?,Net Worth can be defined as Another term for equity,1.0
Can u tell me Net Worth last yr?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can u tell me Net Worth last yr?,EV/EBITDA can be defined as Company valuation relative to EBITDA,0.0
Can u tell me Net Worth last yr?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can u tell me Net Worth last yr?,Earnings Per Share (EPS) can be defined as Net profit divided by the number of outstanding shares.,0.0
Can u tell me Net Worth last yr?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
Can u tell me Net Worth last yr?,"Non-Current Assets can be defined as Long-term assets (e.g., property, plant, and equipment).",0.0
Can u tell me Net Worth last yr?,Price-to-Book (P/B) Ratio can be defined as Market value vs. net asset value.,0.0
Can u tell me Net Worth last yr?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
Can u tell me Net Worth last yr?,"Net Profit (PAT) can be defined as Profit after all expenses, interest, and tax.",0.0
Wat was the Net Worth this month?,Net Worth can be defined as Another term for equity,1.0
Wat was the Net Worth this month?,Earnings Per Share (EPS) can be defined as Net profit divided by the number of outstanding shares.,0.0
Wat was the Net Worth this month?,Price-to-Book (P/B) Ratio can be defined as Market value vs. net asset value.,0.0
Wat was the Net Worth this month?,Earnings Per Share (EPS) can be defined as Profit attributable per share.,0.0
Wat was the Net Worth this month?,EV/EBITDA can be defined as Company valuation relative to EBITDA,0.0
Wat was the Net Worth this month?,Price-to-Earnings (P/E) Ratio can be defined as Valuation relative to earnings.,0.0
Wat was the Net Worth this month?,Current Ratio can be defined as Measures short-term liquidity.,0.0
Wat was the Net Worth this month?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
Wat was the Net Worth this month?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
Wat was the Net Worth this month?,Working Capital can be defined as Current Assets - Current Liabilities.,0.0
I wanna know Net Worth in Q1 2025?,Net Worth can be defined as Another term for equity,1.0
I wanna know Net Worth in Q1 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
I wanna know Net Worth in Q1 2025?,Current Liabilities can be defined as Obligations due within one year.,0.0
I wanna know Net Worth in Q1 2025?,EV/EBITDA can be defined as Company valuation relative to EBITDA,0.0
I wanna know Net Worth in Q1 2025?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
I wanna know Net Worth in Q1 2025?,Price-to-Book (P/B) Ratio can be defined as Market value vs. net asset value.,0.0
I wanna know Net Worth in Q1 2025?,Operating Profit (EBIT) can be defined as Earnings before interest and tax.,0.0
I wanna know Net Worth in Q1 2025?,Price-to-Earnings (P/E) Ratio can be defined as Valuation relative to earnings.,0.0
I wanna know Net Worth in Q1 2025?,"EBITDA can be defined as Earnings before interest, tax, depreciation, and amortization.",0.0
I wanna know Net Worth in Q1 2025?,Deferred Tax Assets can be defined as Future tax benefits from deductible temporary differences,0.0
How much was Net Worth in May 2025?,Net Worth can be defined as Another term for equity,1.0
How much was Net Worth in May 2025?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
How much was Net Worth in May 2025?,Price-to-Book (P/B) Ratio can be defined as Market value vs. net asset value.,0.0
How much was Net Worth in May 2025?,"Financial Assets can be defined as Includes investments, trade receivables, and cash equivalents",0.0
How much was Net Worth in May 2025?,"Net Profit (PAT) can be defined as Profit after all expenses, interest, and tax.",0.0
How much was Net Worth in May 2025?,"Investing Cash Flow can be defined as Cash used in or generated from investments (e.g., asset purchase, sale).",0.0
How much was Net Worth in May 2025?,Price-to-Earnings (P/E) Ratio can be defined as Valuation relative to earnings.,0.0
How much was Net Worth in May 2025?,Provisions can be defined as Funds set aside for future liabilities or losses.,0.0
How much was Net Worth in May 2025?,Debt-to-Equity Ratio can be defined as Financial leverage.,0.0
How much was Net Worth in May 2025?,EV/EBITDA can be defined as Company valuation relative to EBITDA,0.0
Can you tell me what is the Revenue last year?,Revenue can be defined as Income from sales of goods or services.,1.0
Can you tell me what is the Revenue last year?,Gross Profit can be defined as Revenue - COGS.,0.0
Can you tell me what is the Revenue last year?,Current Liabilities can be defined as Obligations due within one year.,0.0
Can you tell me what is the Revenue last year?,Current Assets can be defined as Assets expected to be used or converted to cash within a year.,0.0
Can you tell me what is the Revenue last year?,Earnings Per Share (EPS) can be defined as Net profit divided by the number of outstanding shares.,0.0
Can you tell me what is the Revenue last year?,Earnings Per Share (EPS) can be defined as Profit attributable per share.,0.0
Can you tell me what is the Revenue last year?,Operating Profit (EBIT) can be defined as Earnings before interest and tax.,0.0
Can you tell me what is the Revenue last year?,EV/EBITDA can be defined as Company valuation relative to EBITDA,0.0
Can you tell me what is the Revenue last year?,Return on Equity (ROE) can be defined as Profitability for owners.,0.0
Can you tell me what is the Revenue last year?,Accruals can be defined as Revenues or expenses recognized before cash is exchanged.,0.0
Gimme Revenue figure for last quater?,Revenue can be defined as Income from sales of goods or services.,1.0
Gimme Revenue figure for last quater?,Gross Profit can be defined as Revenue - COGS.,0.0
Gimme Revenue figure for last quater?,Earnings Per Share (EPS) can be defined as Net profit divided by the number of outstanding shares.,0.0
Gimme Revenue figure for last quater?,Earnings Per Share (EPS) can be defined as Profit attributable per share.,0.0
Gimme Revenue figure for last quater?,EV/EBITDA can be defined as Company valuation relative to EBITDA,0.0
Gimme Revenue figure for last quater?,"Net Profit (PAT) can be defined as Profit after all expenses, interest, and tax.",0.0
Gimme Revenue figure for last quater?,Operating Profit (EBIT) can be defined as Earnings before interest and tax.,0.0
Gimme Revenue figure for last quater?,Net Profit Margin can be defined as Bottom-line profitability.,0.0
Gimme Revenue figure for last quater?,Return on Equity (ROE) can be defined as Profitability for owners.,0.0
Gimme Revenue figure for last quater?,Price-to-Earnings (P/E) Ratio can be defined as Valuation relative to earnings.,0.0
